X0	Y0	X1	Y1	X2	Y2	X3	Y3
63.4762	623.0000						
62.7501	702.0000						
62.0317	779.0000						
61.3212	717.0000						
60.6188	882.0000						
59.9249	532.0000						
59.2397	723.0000						
58.5636	883.0000						
57.8969	719.0000						
57.2399	717.0000						
56.5929	813.0000						
55.9563	962.0000						
55.3305	890.0000						
54.7157	617.0000						
54.1125	757.0000						
53.5212	733.0000						
52.9421	666.0000						
52.3758	482.0000						
51.8225	541.0000						
51.2828	728.0000						
50.7571	1008.0000						
50.2457	607.0000						
49.7492	1001.0000						
49.2680	538.0000						
48.8026	609.0000						
48.3533	806.0000						
47.9207	683.0000						
47.5053	847.0000						
47.1073	892.0000						
46.7274	857.0000						
46.3660	823.0000						
46.0235	906.0000						
45.7002	594.0000						
45.3968	787.0000						
45.1134	992.0000						
44.8505	813.0000						
44.6086	827.0000						
44.3878	556.0000						
44.1886	903.0000						
44.0111	762.0000						
43.8558	712.0000						
43.7228	808.0000						
43.6124	774.0000						
43.5246	731.0000						
43.4597	752.0000						
43.4177	697.0000						
43.3987	766.0000						
43.4028	495.0000						
43.4299	914.0000						
43.4800	881.0000						
43.5530	824.0000						
43.6487	871.0000						
43.7672	909.0000						
43.9081	443.0000						
44.0712	788.0000						
44.2563	681.0000						
44.4632	770.0000						
44.6915	502.0000						
44.9409	604.0000						
